TNATURE;IENTITY;IBP;IVERSION;ISTRAT;ISCEN;CTP;MVAL
AMTZ;20;1;1;1;1;100;-20
DIVID_REQ;20;1;1;1;1;100;1000
AMTZ;21;1;1;1;1;100;-20
DIVID_REQ;21;1;1;1;1;100;1000
AMTZ;22;1;1;1;1;100;-20
AMTZ;23;1;1;1;1;100;-20
DIVID_REQ;23;1;1;1;1;100;1000
AMTZ;1;1;1;1;1;101;-20
AMTZ;2;1;1;1;1;101;-20
AMTZ;3;1;1;1;1;101;-20
AMTZ;4;1;1;1;1;101;-20
AMTZ;5;1;1;1;1;101;-20
AMTZ;6;1;1;1;1;101;-20
AMTZ;7;1;1;1;1;101;-20
DIVID_REQ;7;1;1;1;1;101;1000
AMTZ;8;1;1;1;1;101;-20
DIVID_REQ;8;1;1;1;1;101;1000
AMTZ;9;1;1;1;1;101;-20
DIVID_REQ;9;1;1;1;1;101;1000
AMTZ;10;1;1;1;1;101;-20
DIVID_REQ;10;1;1;1;1;101;1000
AMTZ;11;1;1;1;1;101;-20
DIVID_REQ;11;1;1;1;1;101;1000
AMTZ;12;1;1;1;1;101;-20
AMTZ;13;1;1;1;1;101;-20
AMTZ;14;1;1;1;1;101;-20
DIVID_REQ;14;1;1;1;1;101;1000
AMTZ;15;1;1;1;1;101;-20
DIVID_REQ;15;1;1;1;1;101;1000
AMTZ;16;1;1;1;1;101;-20
DIVID_REQ;16;1;1;1;1;101;1000
AMTZ;17;1;1;1;1;101;-20
DIVID_REQ;17;1;1;1;1;101;1000
AMTZ;18;1;1;1;1;101;-20
DIVID_REQ;18;1;1;1;1;101;1000
AMTZ;19;1;1;1;1;101;-20
AMTZ;20;1;1;1;1;101;-20
DIVID_REQ;20;1;1;1;1;101;1000
AMTZ;21;1;1;1;1;101;-20
DIVID_REQ;21;1;1;1;1;101;1000
AMTZ;22;1;1;1;1;101;-20
AMTZ;23;1;1;1;1;101;-20
DIVID_REQ;23;1;1;1;1;101;1000
AMTZ;1;1;1;1;1;102;-20
AMTZ;2;1;1;1;1;102;-20
AMTZ;3;1;1;1;1;102;-20
AMTZ;4;1;1;1;1;102;-20
AMTZ;5;1;1;1;1;102;-20
AMTZ;6;1;1;1;1;102;-20
AMTZ;7;1;1;1;1;102;-20
DIVID_REQ;7;1;1;1;1;102;1000
AMTZ;8;1;1;1;1;102;-20
DIVID_REQ;8;1;1;1;1;102;1000
AMTZ;9;1;1;1;1;102;-20
DIVID_REQ;9;1;1;1;1;102;1000
AMTZ;10;1;1;1;1;102;-20
DIVID_REQ;10;1;1;1;1;102;1000
AMTZ;11;1;1;1;1;102;-20
DIVID_REQ;11;1;1;1;1;102;1000
AMTZ;12;1;1;1;1;102;-20
AMTZ;13;1;1;1;1;102;-20
AMTZ;14;1;1;1;1;102;-20
DIVID_REQ;14;1;1;1;1;102;1000
AMTZ;15;1;1;1;1;102;-20
DIVID_REQ;15;1;1;1;1;102;1000
AMTZ;16;1;1;1;1;102;-20
DIVID_REQ;16;1;1;1;1;102;1000
AMTZ;17;1;1;1;1;102;-20
DIVID_REQ;17;1;1;1;1;102;1000
AMTZ;18;1;1;1;1;102;-20
DIVID_REQ;18;1;1;1;1;102;1000
AMTZ;19;1;1;1;1;102;-20
AMTZ;20;1;1;1;1;102;-20
DIVID_REQ;20;1;1;1;1;102;1000
AMTZ;21;1;1;1;1;102;-20
DIVID_REQ;21;1;1;1;1;102;1000
AMTZ;22;1;1;1;1;102;-20
AMTZ;23;1;1;1;1;102;-20
DIVID_REQ;23;1;1;1;1;102;1000
AMTZ;1;1;1;1;1;103;-20
AMTZ;2;1;1;1;1;103;-20
AMTZ;3;1;1;1;1;103;-20
AMTZ;4;1;1;1;1;103;-20
AMTZ;5;1;1;1;1;103;-20
AMTZ;6;1;1;1;1;103;-20
AMTZ;7;1;1;1;1;103;-20
DIVID_REQ;7;1;1;1;1;103;1000
AMTZ;8;1;1;1;1;103;-20
DIVID_REQ;8;1;1;1;1;103;1000
AMTZ;9;1;1;1;1;103;-20
DIVID_REQ;9;1;1;1;1;103;1000
AMTZ;10;1;1;1;1;103;-20
DIVID_REQ;10;1;1;1;1;103;1000
AMTZ;11;1;1;1;1;103;-20
DIVID_REQ;11;1;1;1;1;103;1000
AMTZ;12;1;1;1;1;103;-20
AMTZ;13;1;1;1;1;103;-20
AMTZ;14;1;1;1;1;103;-20
DIVID_REQ;14;1;1;1;1;103;1000
AMTZ;15;1;1;1;1;103;-20
DIVID_REQ;15;1;1;1;1;103;1000
AMTZ;16;1;1;1;1;103;-20
DIVID_REQ;16;1;1;1;1;103;1000
AMTZ;17;1;1;1;1;103;-20
DIVID_REQ;17;1;1;1;1;103;1000
AMTZ;18;1;1;1;1;103;-20
DIVID_REQ;18;1;1;1;1;103;1000
AMTZ;19;1;1;1;1;103;-20
AMTZ;20;1;1;1;1;103;-20
DIVID_REQ;20;1;1;1;1;103;1000
AMTZ;21;1;1;1;1;103;-20
DIVID_REQ;21;1;1;1;1;103;1000
AMTZ;22;1;1;1;1;103;-20
AMTZ;23;1;1;1;1;103;-20
DIVID_REQ;23;1;1;1;1;103;1000
AMTZ;1;1;1;1;1;104;-20
AMTZ;2;1;1;1;1;104;-20
AMTZ;3;1;1;1;1;104;-20
AMTZ;4;1;1;1;1;104;-20
AMTZ;5;1;1;1;1;104;-20
AMTZ;6;1;1;1;1;104;-20
AMTZ;7;1;1;1;1;104;-20
DIVID_REQ;7;1;1;1;1;104;1000
AMTZ;8;1;1;1;1;104;-20
DIVID_REQ;8;1;1;1;1;104;1000
AMTZ;9;1;1;1;1;104;-20
DIVID_REQ;9;1;1;1;1;104;1000
AMTZ;10;1;1;1;1;104;-20
DIVID_REQ;10;1;1;1;1;104;1000
AMTZ;11;1;1;1;1;104;-20
DIVID_REQ;11;1;1;1;1;104;1000
AMTZ;12;1;1;1;1;104;-20
AMTZ;13;1;1;1;1;104;-20
AMTZ;14;1;1;1;1;104;-20
DIVID_REQ;14;1;1;1;1;104;1000
AMTZ;15;1;1;1;1;104;-20
DIVID_REQ;15;1;1;1;1;104;1000
AMTZ;16;1;1;1;1;104;-20
DIVID_REQ;16;1;1;1;1;104;1000
AMTZ;17;1;1;1;1;104;-20
DIVID_REQ;17;1;1;1;1;104;1000
AMTZ;18;1;1;1;1;104;-20
DIVID_REQ;18;1;1;1;1;104;1000
AMTZ;19;1;1;1;1;104;-20
AMTZ;20;1;1;1;1;104;-20
DIVID_REQ;20;1;1;1;1;104;1000
AMTZ;21;1;1;1;1;104;-20
DIVID_REQ;21;1;1;1;1;104;1000
AMTZ;22;1;1;1;1;104;-20
AMTZ;23;1;1;1;1;104;-20
DIVID_REQ;23;1;1;1;1;104;1000
AMTZ;1;1;1;1;1;105;-20
AMTZ;2;1;1;1;1;105;-20
AMTZ;3;1;1;1;1;105;-20
AMTZ;4;1;1;1;1;105;-20
AMTZ;5;1;1;1;1;105;-20
AMTZ;6;1;1;1;1;105;-20
AMTZ;7;1;1;1;1;105;-20
DIVID_REQ;7;1;1;1;1;105;1000
AMTZ;8;1;1;1;1;105;-20
DIVID_REQ;8;1;1;1;1;105;1000
AMTZ;9;1;1;1;1;105;-20
DIVID_REQ;9;1;1;1;1;105;1000
AMTZ;10;1;1;1;1;105;-20
DIVID_REQ;10;1;1;1;1;105;1000
AMTZ;11;1;1;1;1;105;-20
DIVID_REQ;11;1;1;1;1;105;1000
AMTZ;12;1;1;1;1;105;-20
AMTZ;13;1;1;1;1;105;-20
AMTZ;14;1;1;1;1;105;-20
DIVID_REQ;14;1;1;1;1;105;1000
AMTZ;15;1;1;1;1;105;-20
DIVID_REQ;15;1;1;1;1;105;1000
AMTZ;16;1;1;1;1;105;-20
DIVID_REQ;16;1;1;1;1;105;1000
AMTZ;17;1;1;1;1;105;-20
DIVID_REQ;17;1;1;1;1;105;1000
AMTZ;18;1;1;1;1;105;-20
DIVID_REQ;18;1;1;1;1;105;1000
AMTZ;19;1;1;1;1;105;-20
AMTZ;20;1;1;1;1;105;-20
DIVID_REQ;20;1;1;1;1;105;1000
AMTZ;21;1;1;1;1;105;-20
DIVID_REQ;21;1;1;1;1;105;1000
AMTZ;22;1;1;1;1;105;-20
AMTZ;23;1;1;1;1;105;-20
DIVID_REQ;23;1;1;1;1;105;1000
AMTZ;1;1;1;1;1;106;-20
AMTZ;2;1;1;1;1;106;-20
AMTZ;3;1;1;1;1;106;-20
AMTZ;4;1;1;1;1;106;-20
AMTZ;5;1;1;1;1;106;-20
AMTZ;6;1;1;1;1;106;-20
AMTZ;7;1;1;1;1;106;-20
DIVID_REQ;7;1;1;1;1;106;1000
AMTZ;8;1;1;1;1;106;-20
DIVID_REQ;8;1;1;1;1;106;1000
AMTZ;9;1;1;1;1;106;-20
DIVID_REQ;9;1;1;1;1;106;1000
AMTZ;10;1;1;1;1;106;-20
DIVID_REQ;10;1;1;1;1;106;1000
AMTZ;11;1;1;1;1;106;-20
DIVID_REQ;11;1;1;1;1;106;1000
AMTZ;12;1;1;1;1;106;-20
AMTZ;13;1;1;1;1;106;-20
AMTZ;14;1;1;1;1;106;-20
DIVID_REQ;14;1;1;1;1;106;1000
AMTZ;15;1;1;1;1;106;-20
DIVID_REQ;15;1;1;1;1;106;1000
AMTZ;16;1;1;1;1;106;-20
DIVID_REQ;16;1;1;1;1;106;1000
AMTZ;17;1;1;1;1;106;-20
DIVID_REQ;17;1;1;1;1;106;1000
AMTZ;18;1;1;1;1;106;-20
DIVID_REQ;18;1;1;1;1;106;1000
AMTZ;19;1;1;1;1;106;-20
AMTZ;20;1;1;1;1;106;-20
DIVID_REQ;20;1;1;1;1;106;1000
AMTZ;21;1;1;1;1;106;-20
DIVID_REQ;21;1;1;1;1;106;1000
AMTZ;22;1;1;1;1;106;-20
AMTZ;23;1;1;1;1;106;-20
DIVID_REQ;23;1;1;1;1;106;1000
AMTZ;1;1;1;1;1;107;-20
AMTZ;2;1;1;1;1;107;-20
AMTZ;3;1;1;1;1;107;-20
AMTZ;4;1;1;1;1;107;-20
AMTZ;5;1;1;1;1;107;-20
AMTZ;6;1;1;1;1;107;-20
AMTZ;7;1;1;1;1;107;-20
DIVID_REQ;7;1;1;1;1;107;1000
AMTZ;8;1;1;1;1;107;-20
DIVID_REQ;8;1;1;1;1;107;1000
AMTZ;9;1;1;1;1;107;-20
DIVID_REQ;9;1;1;1;1;107;1000
AMTZ;10;1;1;1;1;107;-20
DIVID_REQ;10;1;1;1;1;107;1000
AMTZ;11;1;1;1;1;107;-20
DIVID_REQ;11;1;1;1;1;107;1000
AMTZ;12;1;1;1;1;107;-20
AMTZ;13;1;1;1;1;107;-20
AMTZ;14;1;1;1;1;107;-20
DIVID_REQ;14;1;1;1;1;107;1000
AMTZ;15;1;1;1;1;107;-20
DIVID_REQ;15;1;1;1;1;107;1000
AMTZ;16;1;1;1;1;107;-20
DIVID_REQ;16;1;1;1;1;107;1000
AMTZ;17;1;1;1;1;107;-20
DIVID_REQ;17;1;1;1;1;107;1000
AMTZ;18;1;1;1;1;107;-20
DIVID_REQ;18;1;1;1;1;107;1000
AMTZ;19;1;1;1;1;107;-20
AMTZ;20;1;1;1;1;107;-20
DIVID_REQ;20;1;1;1;1;107;1000
AMTZ;21;1;1;1;1;107;-20
DIVID_REQ;21;1;1;1;1;107;1000
AMTZ;22;1;1;1;1;107;-20
AMTZ;23;1;1;1;1;107;-20
DIVID_REQ;23;1;1;1;1;107;1000
AMTZ;1;1;1;1;1;108;-20
AMTZ;2;1;1;1;1;108;-20
AMTZ;3;1;1;1;1;108;-20
AMTZ;4;1;1;1;1;108;-20
AMTZ;5;1;1;1;1;108;-20
AMTZ;6;1;1;1;1;108;-20
AMTZ;7;1;1;1;1;108;-20
DIVID_REQ;7;1;1;1;1;108;1000
AMTZ;8;1;1;1;1;108;-20
DIVID_REQ;8;1;1;1;1;108;1000
AMTZ;9;1;1;1;1;108;-20
DIVID_REQ;9;1;1;1;1;108;1000
AMTZ;10;1;1;1;1;108;-20
DIVID_REQ;10;1;1;1;1;108;1000
AMTZ;11;1;1;1;1;108;-20
DIVID_REQ;11;1;1;1;1;108;1000
AMTZ;12;1;1;1;1;108;-20
AMTZ;13;1;1;1;1;108;-20
AMTZ;14;1;1;1;1;108;-20
DIVID_REQ;14;1;1;1;1;108;1000
AMTZ;15;1;1;1;1;108;-20
DIVID_REQ;15;1;1;1;1;108;1000
AMTZ;16;1;1;1;1;108;-20
DIVID_REQ;16;1;1;1;1;108;1000
AMTZ;17;1;1;1;1;108;-20
DIVID_REQ;17;1;1;1;1;108;1000
AMTZ;18;1;1;1;1;108;-20
DIVID_REQ;18;1;1;1;1;108;1000
AMTZ;19;1;1;1;1;108;-20
AMTZ;20;1;1;1;1;108;-20
DIVID_REQ;20;1;1;1;1;108;1000
AMTZ;21;1;1;1;1;108;-20
DIVID_REQ;21;1;1;1;1;108;1000
AMTZ;22;1;1;1;1;108;-20
AMTZ;23;1;1;1;1;108;-20
DIVID_REQ;23;1;1;1;1;108;1000
AMTZ;1;1;1;1;1;109;-20
AMTZ;2;1;1;1;1;109;-20
AMTZ;3;1;1;1;1;109;-20
AMTZ;4;1;1;1;1;109;-20
AMTZ;5;1;1;1;1;109;-20
AMTZ;6;1;1;1;1;109;-20
AMTZ;7;1;1;1;1;109;-20
DIVID_REQ;7;1;1;1;1;109;1000
AMTZ;8;1;1;1;1;109;-20
DIVID_REQ;8;1;1;1;1;109;1000
AMTZ;9;1;1;1;1;109;-20
DIVID_REQ;9;1;1;1;1;109;1000
AMTZ;10;1;1;1;1;109;-20
DIVID_REQ;10;1;1;1;1;109;1000
AMTZ;11;1;1;1;1;109;-20
DIVID_REQ;11;1;1;1;1;109;1000
AMTZ;12;1;1;1;1;109;-20
AMTZ;13;1;1;1;1;109;-20
AMTZ;14;1;1;1;1;109;-20
DIVID_REQ;14;1;1;1;1;109;1000
AMTZ;15;1;1;1;1;109;-20
DIVID_REQ;15;1;1;1;1;109;1000
AMTZ;16;1;1;1;1;109;-20
DIVID_REQ;16;1;1;1;1;109;1000
AMTZ;17;1;1;1;1;109;-20
DIVID_REQ;17;1;1;1;1;109;1000
AMTZ;18;1;1;1;1;109;-20
DIVID_REQ;18;1;1;1;1;109;1000
AMTZ;19;1;1;1;1;109;-20
AMTZ;20;1;1;1;1;109;-20
DIVID_REQ;20;1;1;1;1;109;1000
AMTZ;21;1;1;1;1;109;-20
DIVID_REQ;21;1;1;1;1;109;1000
AMTZ;22;1;1;1;1;109;-20
AMTZ;23;1;1;1;1;109;-20
DIVID_REQ;23;1;1;1;1;109;1000
AMTZ;1;1;1;1;1;110;-20
AMTZ;2;1;1;1;1;110;-20
AMTZ;3;1;1;1;1;110;-20
AMTZ;4;1;1;1;1;110;-20
AMTZ;5;1;1;1;1;110;-20
AMTZ;6;1;1;1;1;110;-20
AMTZ;7;1;1;1;1;110;-20
DIVID_REQ;7;1;1;1;1;110;1000
AMTZ;8;1;1;1;1;110;-20
DIVID_REQ;8;1;1;1;1;110;1000
AMTZ;9;1;1;1;1;110;-20
DIVID_REQ;9;1;1;1;1;110;1000
AMTZ;10;1;1;1;1;110;-20
DIVID_REQ;10;1;1;1;1;110;1000
AMTZ;11;1;1;1;1;110;-20
DIVID_REQ;11;1;1;1;1;110;1000
AMTZ;12;1;1;1;1;110;-20
AMTZ;13;1;1;1;1;110;-20
AMTZ;14;1;1;1;1;110;-20
DIVID_REQ;14;1;1;1;1;110;1000
AMTZ;15;1;1;1;1;110;-20
DIVID_REQ;15;1;1;1;1;110;1000
AMTZ;16;1;1;1;1;110;-20
DIVID_REQ;16;1;1;1;1;110;1000
AMTZ;17;1;1;1;1;110;-20
DIVID_REQ;17;1;1;1;1;110;1000
AMTZ;18;1;1;1;1;110;-20
DIVID_REQ;18;1;1;1;1;110;1000
AMTZ;19;1;1;1;1;110;-20
AMTZ;20;1;1;1;1;110;-20
DIVID_REQ;20;1;1;1;1;110;1000
AMTZ;21;1;1;1;1;110;-20
DIVID_REQ;21;1;1;1;1;110;1000
AMTZ;22;1;1;1;1;110;-20
AMTZ;23;1;1;1;1;110;-20
DIVID_REQ;23;1;1;1;1;110;1000
AMTZ;1;1;1;1;1;111;-20
AMTZ;2;1;1;1;1;111;-20
AMTZ;3;1;1;1;1;111;-20
AMTZ;4;1;1;1;1;111;-20
AMTZ;5;1;1;1;1;111;-20
AMTZ;6;1;1;1;1;111;-20
AMTZ;7;1;1;1;1;111;-20
DIVID_REQ;7;1;1;1;1;111;1000
AMTZ;8;1;1;1;1;111;-20
DIVID_REQ;8;1;1;1;1;111;1000
AMTZ;9;1;1;1;1;111;-20
DIVID_REQ;9;1;1;1;1;111;1000
AMTZ;10;1;1;1;1;111;-20
DIVID_REQ;10;1;1;1;1;111;1000
AMTZ;11;1;1;1;1;111;-20
DIVID_REQ;11;1;1;1;1;111;1000
AMTZ;12;1;1;1;1;111;-20
AMTZ;13;1;1;1;1;111;-20
AMTZ;14;1;1;1;1;111;-20
DIVID_REQ;14;1;1;1;1;111;1000
AMTZ;15;1;1;1;1;111;-20
DIVID_REQ;15;1;1;1;1;111;1000
AMTZ;16;1;1;1;1;111;-20
DIVID_REQ;16;1;1;1;1;111;1000
AMTZ;17;1;1;1;1;111;-20
DIVID_REQ;17;1;1;1;1;111;1000
AMTZ;18;1;1;1;1;111;-20
DIVID_REQ;18;1;1;1;1;111;1000
AMTZ;19;1;1;1;1;111;-20
AMTZ;20;1;1;1;1;111;-20
DIVID_REQ;20;1;1;1;1;111;1000
AMTZ;21;1;1;1;1;111;-20
DIVID_REQ;21;1;1;1;1;111;1000
AMTZ;22;1;1;1;1;111;-20
AMTZ;23;1;1;1;1;111;-20
DIVID_REQ;23;1;1;1;1;111;1000
AMTZ;1;1;1;1;1;112;-20
AMTZ;2;1;1;1;1;112;-20
AMTZ;3;1;1;1;1;112;-20
AMTZ;4;1;1;1;1;112;-20
AMTZ;5;1;1;1;1;112;-20
AMTZ;6;1;1;1;1;112;-20
AMTZ;7;1;1;1;1;112;-20
DIVID_REQ;7;1;1;1;1;112;1000
AMTZ;8;1;1;1;1;112;-20
DIVID_REQ;8;1;1;1;1;112;1000
AMTZ;9;1;1;1;1;112;-20
DIVID_REQ;9;1;1;1;1;112;1000
AMTZ;10;1;1;1;1;112;-20
DIVID_REQ;10;1;1;1;1;112;1000
AMTZ;11;1;1;1;1;112;-20
DIVID_REQ;11;1;1;1;1;112;1000
AMTZ;12;1;1;1;1;112;-20
AMTZ;13;1;1;1;1;112;-20
AMTZ;14;1;1;1;1;112;-20
DIVID_REQ;14;1;1;1;1;112;1000
AMTZ;15;1;1;1;1;112;-20
DIVID_REQ;15;1;1;1;1;112;1000
AMTZ;16;1;1;1;1;112;-20
DIVID_REQ;16;1;1;1;1;112;1000
AMTZ;17;1;1;1;1;112;-20
DIVID_REQ;17;1;1;1;1;112;1000
AMTZ;18;1;1;1;1;112;-20
DIVID_REQ;18;1;1;1;1;112;1000
AMTZ;19;1;1;1;1;112;-20
AMTZ;20;1;1;1;1;112;-20
DIVID_REQ;20;1;1;1;1;112;1000
AMTZ;21;1;1;1;1;112;-20
DIVID_REQ;21;1;1;1;1;112;1000
AMTZ;22;1;1;1;1;112;-20
AMTZ;23;1;1;1;1;112;-20
DIVID_REQ;23;1;1;1;1;112;1000
AMTZ;1;1;1;1;1;113;-20
AMTZ;2;1;1;1;1;113;-20
AMTZ;3;1;1;1;1;113;-20
AMTZ;4;1;1;1;1;113;-20
AMTZ;5;1;1;1;1;113;-20
AMTZ;6;1;1;1;1;113;-20
AMTZ;7;1;1;1;1;113;-20
DIVID_REQ;7;1;1;1;1;113;1000
AMTZ;8;1;1;1;1;113;-20
DIVID_REQ;8;1;1;1;1;113;1000
AMTZ;9;1;1;1;1;113;-20
DIVID_REQ;9;1;1;1;1;113;1000
AMTZ;10;1;1;1;1;113;-20
DIVID_REQ;10;1;1;1;1;113;1000
AMTZ;11;1;1;1;1;113;-20
DIVID_REQ;11;1;1;1;1;113;1000
AMTZ;12;1;1;1;1;113;-20
AMTZ;13;1;1;1;1;113;-20
AMTZ;14;1;1;1;1;113;-20
DIVID_REQ;14;1;1;1;1;113;1000
AMTZ;15;1;1;1;1;113;-20
DIVID_REQ;15;1;1;1;1;113;1000
AMTZ;16;1;1;1;1;113;-20
DIVID_REQ;16;1;1;1;1;113;1000
AMTZ;17;1;1;1;1;113;-20
DIVID_REQ;17;1;1;1;1;113;1000
AMTZ;18;1;1;1;1;113;-20
DIVID_REQ;18;1;1;1;1;113;1000
AMTZ;19;1;1;1;1;113;-20
AMTZ;20;1;1;1;1;113;-20
DIVID_REQ;20;1;1;1;1;113;1000
AMTZ;21;1;1;1;1;113;-20
DIVID_REQ;21;1;1;1;1;113;1000
AMTZ;22;1;1;1;1;113;-20
AMTZ;23;1;1;1;1;113;-20
DIVID_REQ;23;1;1;1;1;113;1000
AMTZ;1;1;1;1;1;114;-20
AMTZ;2;1;1;1;1;114;-20
AMTZ;3;1;1;1;1;114;-20
AMTZ;4;1;1;1;1;114;-20
AMTZ;5;1;1;1;1;114;-20
AMTZ;6;1;1;1;1;114;-20
AMTZ;7;1;1;1;1;114;-20
DIVID_REQ;7;1;1;1;1;114;1000
AMTZ;8;1;1;1;1;114;-20
DIVID_REQ;8;1;1;1;1;114;1000
AMTZ;9;1;1;1;1;114;-20
DIVID_REQ;9;1;1;1;1;114;1000
AMTZ;10;1;1;1;1;114;-20
DIVID_REQ;10;1;1;1;1;114;1000
AMTZ;11;1;1;1;1;114;-20
DIVID_REQ;11;1;1;1;1;114;1000
AMTZ;12;1;1;1;1;114;-20
AMTZ;13;1;1;1;1;114;-20
AMTZ;14;1;1;1;1;114;-20
DIVID_REQ;14;1;1;1;1;114;1000
AMTZ;15;1;1;1;1;114;-20
DIVID_REQ;15;1;1;1;1;114;1000
AMTZ;16;1;1;1;1;114;-20
DIVID_REQ;16;1;1;1;1;114;1000
AMTZ;17;1;1;1;1;114;-20
DIVID_REQ;17;1;1;1;1;114;1000
AMTZ;18;1;1;1;1;114;-20
DIVID_REQ;18;1;1;1;1;114;1000
AMTZ;19;1;1;1;1;114;-20
AMTZ;20;1;1;1;1;114;-20
DIVID_REQ;20;1;1;1;1;114;1000
AMTZ;21;1;1;1;1;114;-20
DIVID_REQ;21;1;1;1;1;114;1000
AMTZ;22;1;1;1;1;114;-20
AMTZ;23;1;1;1;1;114;-20
DIVID_REQ;23;1;1;1;1;114;1000
AMTZ;1;1;1;1;1;115;-20
AMTZ;2;1;1;1;1;115;-20
AMTZ;3;1;1;1;1;115;-20
AMTZ;4;1;1;1;1;115;-20
AMTZ;5;1;1;1;1;115;-20
AMTZ;6;1;1;1;1;115;-20
AMTZ;7;1;1;1;1;115;-20
DIVID_REQ;7;1;1;1;1;115;1000
AMTZ;8;1;1;1;1;115;-20
DIVID_REQ;8;1;1;1;1;115;1000
AMTZ;9;1;1;1;1;115;-20
DIVID_REQ;9;1;1;1;1;115;1000
AMTZ;10;1;1;1;1;115;-20
DIVID_REQ;10;1;1;1;1;115;1000
AMTZ;11;1;1;1;1;115;-20
DIVID_REQ;11;1;1;1;1;115;1000
AMTZ;12;1;1;1;1;115;-20
AMTZ;13;1;1;1;1;115;-20
AMTZ;14;1;1;1;1;115;-20
DIVID_REQ;14;1;1;1;1;115;1000
AMTZ;15;1;1;1;1;115;-20
DIVID_REQ;15;1;1;1;1;115;1000
AMTZ;16;1;1;1;1;115;-20
DIVID_REQ;16;1;1;1;1;115;1000
AMTZ;17;1;1;1;1;115;-20
DIVID_REQ;17;1;1;1;1;115;1000
AMTZ;18;1;1;1;1;115;-20
DIVID_REQ;18;1;1;1;1;115;1000
AMTZ;19;1;1;1;1;115;-20
AMTZ;20;1;1;1;1;115;-20
DIVID_REQ;20;1;1;1;1;115;1000
AMTZ;21;1;1;1;1;115;-20
DIVID_REQ;21;1;1;1;1;115;1000
AMTZ;22;1;1;1;1;115;-20
AMTZ;23;1;1;1;1;115;-20
DIVID_REQ;23;1;1;1;1;115;1000
AMTZ;1;1;1;1;1;116;-20
AMTZ;2;1;1;1;1;116;-20
AMTZ;3;1;1;1;1;116;-20
AMTZ;4;1;1;1;1;116;-20
AMTZ;5;1;1;1;1;116;-20
AMTZ;6;1;1;1;1;116;-20
AMTZ;7;1;1;1;1;116;-20
DIVID_REQ;7;1;1;1;1;116;1000
AMTZ;8;1;1;1;1;116;-20
DIVID_REQ;8;1;1;1;1;116;1000
AMTZ;9;1;1;1;1;116;-20
DIVID_REQ;9;1;1;1;1;116;1000
AMTZ;10;1;1;1;1;116;-20
DIVID_REQ;10;1;1;1;1;116;1000
AMTZ;11;1;1;1;1;116;-20
DIVID_REQ;11;1;1;1;1;116;1000
AMTZ;12;1;1;1;1;116;-20
AMTZ;13;1;1;1;1;116;-20
AMTZ;14;1;1;1;1;116;-20
DIVID_REQ;14;1;1;1;1;116;1000
AMTZ;15;1;1;1;1;116;-20
DIVID_REQ;15;1;1;1;1;116;1000
AMTZ;16;1;1;1;1;116;-20
DIVID_REQ;16;1;1;1;1;116;1000
AMTZ;17;1;1;1;1;116;-20
DIVID_REQ;17;1;1;1;1;116;1000
AMTZ;18;1;1;1;1;116;-20
DIVID_REQ;18;1;1;1;1;116;1000
AMTZ;19;1;1;1;1;116;-20
AMTZ;20;1;1;1;1;116;-20
DIVID_REQ;20;1;1;1;1;116;1000
AMTZ;21;1;1;1;1;116;-20
DIVID_REQ;21;1;1;1;1;116;1000
AMTZ;22;1;1;1;1;116;-20
AMTZ;23;1;1;1;1;116;-20
DIVID_REQ;23;1;1;1;1;116;1000
AMTZ;1;1;1;1;1;117;-20
AMTZ;2;1;1;1;1;117;-20
AMTZ;3;1;1;1;1;117;-20
AMTZ;4;1;1;1;1;117;-20
AMTZ;5;1;1;1;1;117;-20
AMTZ;6;1;1;1;1;117;-20
AMTZ;7;1;1;1;1;117;-20
DIVID_REQ;7;1;1;1;1;117;1000
AMTZ;8;1;1;1;1;117;-20
DIVID_REQ;8;1;1;1;1;117;1000
AMTZ;9;1;1;1;1;117;-20
DIVID_REQ;9;1;1;1;1;117;1000
AMTZ;10;1;1;1;1;117;-20
DIVID_REQ;10;1;1;1;1;117;1000
AMTZ;11;1;1;1;1;117;-20
DIVID_REQ;11;1;1;1;1;117;1000
AMTZ;12;1;1;1;1;117;-20
AMTZ;13;1;1;1;1;117;-20
AMTZ;14;1;1;1;1;117;-20
DIVID_REQ;14;1;1;1;1;117;1000
AMTZ;15;1;1;1;1;117;-20
DIVID_REQ;15;1;1;1;1;117;1000
AMTZ;16;1;1;1;1;117;-20
DIVID_REQ;16;1;1;1;1;117;1000
AMTZ;17;1;1;1;1;117;-20
DIVID_REQ;17;1;1;1;1;117;1000
AMTZ;18;1;1;1;1;117;-20
DIVID_REQ;18;1;1;1;1;117;1000
AMTZ;19;1;1;1;1;117;-20
AMTZ;20;1;1;1;1;117;-20
DIVID_REQ;20;1;1;1;1;117;1000
AMTZ;21;1;1;1;1;117;-20
DIVID_REQ;21;1;1;1;1;117;1000
AMTZ;22;1;1;1;1;117;-20
AMTZ;23;1;1;1;1;117;-20
DIVID_REQ;23;1;1;1;1;117;1000
AMTZ;1;1;1;1;1;118;-20
AMTZ;2;1;1;1;1;118;-20
AMTZ;3;1;1;1;1;118;-20
AMTZ;4;1;1;1;1;118;-20
AMTZ;5;1;1;1;1;118;-20
AMTZ;6;1;1;1;1;118;-20
AMTZ;7;1;1;1;1;118;-20
DIVID_REQ;7;1;1;1;1;118;1000
AMTZ;8;1;1;1;1;118;-20
DIVID_REQ;8;1;1;1;1;118;1000
AMTZ;9;1;1;1;1;118;-20
DIVID_REQ;9;1;1;1;1;118;1000
AMTZ;10;1;1;1;1;118;-20
